Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
qq077.top;https://qq077.top/?agentCode=8hh8g8;Illegal gambling;Redirect (pg546.top);;2026-09-07T02:02:31.889206Z;95;Screenshot: The website prominently displays a banner with the text '注册送100送100', which translates to 'Register Get 100 Get 100', indicating a promotional offer for new users, a common practice in online gambling sites.. Screenshot: The presence of various game icons and thumbnails, such as slots and other casino games, suggests the availability of gambling activities.. Screenshot: The section labeled '热门游戏' (Popular Games) includes games that are typically associated with online gambling, further supporting the classification.. Screenshot: The '体育竞赛' (Sports Competition) section indicates the presence of sports betting options, a key feature of online gambling platforms.;Illegal gambling
m.login.ayy.com;https://m.login.ayy.com/;Not gambling;Variant (m.login.hayy.net);;2026-09-07T02:02:48.521902Z;95;URL: The domain ayy.com is for sale, indicating it is not an active website with specific content.. Screenshot: The page lacks any gambling-related content or features, such as betting options or casino games.;
cc034.top;https://cc034.top/?agentCode=piiegp;Illegal gambling;Redirect (pg547.top);;2026-09-07T02:02:48.524151Z;95;Screenshot: The website prominently displays a banner with the text '注册送200 存值100送100', which translates to 'Sign up for 200, deposit 100 get 100', indicating a promotion related to deposits and bonuses, typical in online gambling sites.. Screenshot: The presence of various game icons and thumbnails, such as '21点' (21 points), '百家乐' (Baccarat), and other casino games, which are commonly associated with online gambling platforms.. Screenshot: The section labeled '热门游戏' (Popular Games) includes games like '德州扑克' (Texas Poker) and other games that are typically found on online gambling sites.. Screenshot: The '体育赛事' (Sports Events) section with options to bet on sports events, further indicating the site's focus on gambling activities.;Illegal gambling
kk100.cc;https://kk100.cc/;Review needed;Variant (kk10.cc);;2026-09-07T02:02:55.765676Z;10;Screenshot: The screenshot is blank, indicating the content is unavailable.. URL: The URL does not provide any specific information about the content of the website.;
m.login.hyy.vip;https://m.login.hyy.vip/;Review needed;Variant (m.login.hayy.net);;2026-09-07T02:03:02.387587Z;10;Screenshot: The page displays an error message indicating a timeout (ERR_TIMED_OUT), making the content unavailable and thus limiting the decision.;
m.m.ayy.me;https://m.m.ayy.me/;Not gambling;Variant (m.m.hayy.net);;2026-09-07T02:03:08.715157Z;95;Screenshot: The page indicates that the domain is for sale, which means it is not currently hosting any content related to online gambling or any other service.. Screenshot: There are no visible elements related to online gambling such as betting options, casino games, or any gambling-related content.;
m.m.hay.bet;https://m.m.hay.bet/;Review needed;Variant (m.m.hayy.net);;2026-09-07T02:03:16.071226Z;20;URL: The website is currently unavailable due to a 502 Bad Gateway error, which limits the ability to assess its content accurately.. URL: The error message indicates a TLS protocol exception, preventing access to the website's content.;
m.m.hay.me;https://m.m.hay.me/;Review needed;Variant (m.m.hayy.net);;2026-09-07T02:03:23.053532Z;10;URL: The website displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
account.mobile.hagy.net;https://account.mobile.hagy.net/;Not gambling;Variant (account.mobile.hayy.net);;2026-09-07T02:03:29.223313Z;95;Screenshot: The website offers email services with meaningful email addresses, indicating it is not related to online gambling.. Screenshot: The site provides a search function to find personalized email addresses, further confirming its non-gambling nature.. Screenshot: The pricing information for email addresses is displayed, reinforcing the site's focus on email services rather than gambling.. URL: The URL structure and content of the page do not suggest any gambling-related activities or services.;
account.mobile.m.hayy.net;https://account.mobile.m.hayy.net/;Illegal gambling;Variant (account.mobile.hayy.net);;2026-09-07T02:03:38.280593Z;95;Screenshot: The website displays a registration form for users to create an account, which is a common feature of online gambling sites.. Screenshot: The site offers a welcome bonus of 2,500 € + 250 free spins, which is a typical promotion used to attract players to online gambling platforms.. Screenshot: The presence of various casino games such as 'Legacy of Dead' and 'Book of Dead' indicates that the site offers gambling activities.. Screenshot: The navigation bar includes links to different sections like 'Spielhalle' (casino), 'Sport' (sports betting), and 'Turniere' (tournaments), which are all indicative of online gambling services.;Illegal gambling
l06.cc;https://l06.cc/;Review needed;Variant (l09.bet);;2026-09-07T02:03:55.247857Z;10;Screenshot: The page shows a security check message in Chinese, indicating that the content is unavailable and thus the decision is limited.;
www.lotto432o.com;https://www.lotto432o.com/;Illegal gambling;Variant (lotto432o.com);;2026-09-07T02:04:01.483829Z;95;Screenshot: The website displays a lottery number selection interface, which is a common feature of online gambling platforms.. Screenshot: The presence of a 'LINE Login' button suggests user authentication for accessing gambling services.. Screenshot: The website includes a section for selecting lottery numbers and dates, indicating active participation in lottery games.. Screenshot: The website prominently features the name 'LOTTO432', which is associated with lottery games, a form of online gambling.;Illegal gambling
account.m.mobile.hayy.net;https://account.m.mobile.hayy.net/;Illegal gambling;Variant (account.m.hayy.net);;2026-09-07T02:04:15.495641Z;95;Screenshot: The website prominently displays a 'Jetzt beitreten' (Join Now) button, which is a common call-to-action for online gambling sites.. Screenshot: The site features various gambling games such as 'Legacy of Dead', 'Book of Dead', 'Crown Coins', 'Big Bass Splash', and 'Joker Stoker', all of which are typical offerings on online gambling platforms.. Screenshot: The presence of a 'Live-Casino' section indicates that the site offers live gambling options.. Screenshot: The site includes a 'Bonuskauf' (Bonus Purchase) option, which is a feature commonly found on online gambling sites where users can buy bonuses to enhance their gambling experience.. Screenshot: The site has a 'VIP-Bereich' (VIP Area) and a 'Treueprogramm' (Loyalty Program), which are typical features of online gambling platforms to reward frequent users.;Illegal gambling
77k.co;https://77k.co/;Not gambling;Variant (80k.pro);;2026-09-07T02:04:33.672871Z;95;Screenshot: The image contains adult content and a prompt to download an app, but there are no indicators of online gambling such as betting options or gambling-related text.. Screenshot: The text and UI elements focus on app download and adult content, not on placing bets or gambling activities.;
80k.info;https://80k.info/;Not gambling;Variant (80k.pro);;2026-09-07T02:04:43.423550Z;95;URL: The URL indicates the website is named '80k.info', which does not suggest gambling content.. Screenshot: The content visible on the screenshot includes career advice and resources, which are unrelated to online gambling.. Screenshot: There are no visible betting slips, deposit options, or 'play now' buttons that are typical indicators of online gambling sites.. Screenshot: The website appears to be informational, focusing on career guidance and AI-related content, rather than facilitating gambling activities.;
b-214cky68wcr1ci024d.oss-cn-hangzhou.aliyuncs.com;https://b-214cky68wcr1ci024d.oss-cn-hangzhou.aliyuncs.com/m5o3/d4j4/ot-F-nmWTsK?d=PJIZKU1n&e=1&8v2f2et=DAljGCHSfZFtb2&ts=1788670778451;Not gambling;Redirect (77k.co);;2026-09-07T02:04:43.426850Z;95;Screenshot: The image contains adult content and a prompt to download an app, but there are no indicators of online gambling such as betting options or gambling-related text.. Screenshot: The text and UI elements focus on app download and adult content, not on placing bets or gambling activities.;
kk.13.net;https://kk.13.net/;Review needed;Variant (kk13.net);;2026-09-07T02:04:52.479846Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
80000hours.org;https://80000hours.org/;Not gambling;Redirect (80k.info);;2026-09-07T02:04:52.482848Z;95;URL: The URL indicates the website is named '80k.info', which does not suggest gambling content.. Screenshot: The content visible on the screenshot includes career advice and resources, which are unrelated to online gambling.. Screenshot: There are no visible betting slips, deposit options, or 'play now' buttons that are typical indicators of online gambling sites.. Screenshot: The website appears to be informational, focusing on career guidance and AI-related content, rather than facilitating gambling activities.;
